Park Code,Park Name,Scientific Name,Common Names,Family
GWCA,George Washington Carver National Monument,Panicum acuminatum var. acuminatum,"tapered rosette grass, Huachuca panic, tapered rosette grass, western panicgrass, hotsprings panicum, hotsprings rosette grass, tapered rosette grass",
GWCA,George Washington Carver National Monument,Panicum oligosanthes var. oligosanthes,"Heller's rosette grass, fewanther obscuregrass, Heller's rosette grass",
GWCA,George Washington Carver National Monument,Panicum sphaerocarpon var. sphaerocarpon,"roundseed panicgrass, roundseed panicum",
GWCA,George Washington Carver National Monument,Rorippa palustris ssp. glabra var. fernaldiana,,
GWCA,George Washington Carver National Monument,Alisma subcordatum,"American water plantain, southern water plantain, waterplaintain",Alismataceae
GWCA,George Washington Carver National Monument,Sagittaria latifolia,broadleaf arrowhead,Alismataceae
GWCA,George Washington Carver National Monument,Arisaema dracontium,"green dragon, greendragon",Araceae
GWCA,George Washington Carver National Monument,Lemna minor,"common duckweed, least duckweed, lesser duckweed",Araceae
GWCA,George Washington Carver National Monument,Spirodela polyrhiza,giant duckweed,Araceae
GWCA,George Washington Carver National Monument,Wolffia brasiliensis,Brazilian watermeal,Araceae
GWCA,George Washington Carver National Monument,Potamogeton crispus,"curly pondweed, curly-leaved pondweed",Potamogetonaceae
GWCA,George Washington Carver National Monument,Zannichellia palustris,"horned pondweed, horned poolmat, horned-pondweed",Potamogetonaceae
GWCA,George Washington Carver National Monument,Chaerophyllum tainturieri,hairyfruit chervil,Apiaceae
GWCA,George Washington Carver National Monument,Cicuta maculata,"common water hemlock, poison parsnip, spotted cowbane, spotted parsley, spotted water hemlock, spotted waterhemlock, spotted water-hemlock, water hemlock",Apiaceae
GWCA,George Washington Carver National Monument,Conium maculatum,"cigue maculee, cigue tachetee, deadly hemlock, poison hemlock, poison parsley, poison-hemlock",Apiaceae
GWCA,George Washington Carver National Monument,Cryptotaenia canadensis,"Canadian honewort, honewort",Apiaceae
GWCA,George Washington Carver National Monument,Daucus carota,"bird's nest, Queen Anne's lace, wild carrot",Apiaceae
GWCA,George Washington Carver National Monument,Daucus pusillus,"American wild carrot, rattlesnake carrot, rattlesnake weed, southwest wild carrot",Apiaceae
GWCA,George Washington Carver National Monument,Eryngium yuccifolium,button eryngo,Apiaceae
GWCA,George Washington Carver National Monument,Osmorhiza longistylis,"aniseroot, longstyle sweetroot",Apiaceae
GWCA,George Washington Carver National Monument,Ptilimnium nuttallii,"laceflower, Nuttall's mockbishopweed",Apiaceae
GWCA,George Washington Carver National Monument,Sanicula canadensis,"Canada sanicle, Canadian blacksnakeroot",Apiaceae
GWCA,George Washington Carver National Monument,Sanicula odorata,"cluster sanicle, clustered blacksnakeroot",Apiaceae
GWCA,George Washington Carver National Monument,Torilis arvensis,"erect hedgeparsley, hedgeparsley, spreading hedgeparsley",Apiaceae
GWCA,George Washington Carver National Monument,Zizia aurea,"golden alexanders, golden zizia",Apiaceae
GWCA,George Washington Carver National Monument,Hedera helix,English ivy,Araliaceae
GWCA,George Washington Carver National Monument,Ilex decidua,possumhaw,Aquifoliaceae
GWCA,George Washington Carver National Monument,Allium canadense,meadow garlic,Amaryllidaceae
GWCA,George Washington Carver National Monument,Allium stellatum,"autumn onion, prairie onion",Amaryllidaceae
GWCA,George Washington Carver National Monument,Allium vineale,wild garlic,Amaryllidaceae
GWCA,George Washington Carver National Monument,Narcissus pseudonarcissus,"common daffodil, daffodil",Amaryllidaceae
GWCA,George Washington Carver National Monument,Nothoscordum bivalve,crowpoison,Amaryllidaceae
GWCA,George Washington Carver National Monument,Camassia scilloides,Atlantic camas,Asparagaceae
GWCA,George Washington Carver National Monument,Polygonatum biflorum,"King Solomon's seal, King Solomon's-seal, smooth Solomon's seal, Solomon's seal",Asparagaceae
GWCA,George Washington Carver National Monument,Polygonatum biflorum var. commutatum,"king Solomon's seal, King Solomon's-seal, smooth Solomon's seal",Asparagaceae
GWCA,George Washington Carver National Monument,Iris germanica,"German iris, orris",Iridaceae
GWCA,George Washington Carver National Monument,Sisyrinchium angustifolium,"blueeyed grass, blue-eyed grass, common blue-eyed grass, common blue-eyedgrass, narrowleaf blue-eyed grass",Iridaceae
GWCA,George Washington Carver National Monument,Sisyrinchium campestre,"prairie blueeyed grass, prairie blue-eyed grass",Iridaceae
GWCA,George Washington Carver National Monument,Platanthera lacera var. lacera,green fringed orchid,Orchidaceae
GWCA,George Washington Carver National Monument,Spiranthes cernua,"common ladies' tresses, nodding ladiestresses, nodding ladies'-tresses, nodding lady's tresses, white nodding ladies'-tresses",Orchidaceae
GWCA,George Washington Carver National Monument,Spiranthes lacera,"northern slender ladies'-tresses, northern slender lady's tresses, slender ladiestresses",Orchidaceae
GWCA,George Washington Carver National Monument,Achillea millefolium,"western yarrow, common yarrow, common yarrow, milfoil yarrow, rosy yarrow, yarrow",Asteraceae
GWCA,George Washington Carver National Monument,Ambrosia artemisiifolia,"annual ragweed, common ragweed, ragweed",Asteraceae
GWCA,George Washington Carver National Monument,Ambrosia bidentata,lanceleaf ragweed,Asteraceae
GWCA,George Washington Carver National Monument,Ambrosia psilostachya,"Cuman ragweed, perennial ragweed, western ragweed",Asteraceae
GWCA,George Washington Carver National Monument,Ambrosia trifida,"blood ragweed, giant ragweed, great ragweed, horseweed, perennial ragweed, tall ragweed, Texan great ragweed",Asteraceae
GWCA,George Washington Carver National Monument,Amphiachyris dracunculoides,prairie broomweed,Asteraceae
GWCA,George Washington Carver National Monument,Arctium minus,"beggar's button, burdock, common burdock, lesser burdock, lesser burrdock, small burdock, smaller burdock, wild burdock, wild rhubarb",Asteraceae
GWCA,George Washington Carver National Monument,Artemisia ludoviciana,"cudweed sagewort, gray sagewort, Louisiana sagewort, Louisiana wormwood, mugwort wormwood, prairie sage, white sagebrush",Asteraceae
GWCA,George Washington Carver National Monument,Aster cordifolius var. sagittifolius,swordleaf wood aster,Asteraceae
GWCA,George Washington Carver National Monument,Aster drummondii,Drummond's aster,Asteraceae
GWCA,George Washington Carver National Monument,Aster ericoides,"heath aster, white aster, white heath aster",Asteraceae
GWCA,George Washington Carver National Monument,Aster lanceolatus,white panicle aster,Asteraceae
GWCA,George Washington Carver National Monument,Aster oolentangiensis,skyblue aster,Asteraceae
GWCA,George Washington Carver National Monument,Aster patens,late purple aster,Asteraceae
GWCA,George Washington Carver National Monument,Aster pilosus,"white oldfield aster, white oldfield aster",Asteraceae
GWCA,George Washington Carver National Monument,Aster praealtus,willowleaf aster,Asteraceae
GWCA,George Washington Carver National Monument,Aster urophyllus,white arrow aster,Asteraceae
GWCA,George Washington Carver National Monument,Bidens aristosa,"bearded beggarticks, long-bracted beggar-ticks, tickseed sunflower",Asteraceae
GWCA,George Washington Carver National Monument,Bidens bipinnata,"Spanish needles, spanish-needles",Asteraceae
GWCA,George Washington Carver National Monument,Bidens cernua,"bur marigold, nodding beggartick, nodding beggarticks, nodding bur marigold, nodding burmarigold, nodding bur-marigold, nodding burr-marigold, sticktight",Asteraceae
GWCA,George Washington Carver National Monument,Bidens frondosa,"bur marigold, devil's beggartick, devil's beggarticks, devil's bootjack, devil's-pitchfork, pitchfork weed, sticktight, sticktights, tickseed sunflower",Asteraceae
GWCA,George Washington Carver National Monument,Boltonia asteroides var. latisquama,"white doll's daisy, white doll's-daisy",Asteraceae
GWCA,George Washington Carver National Monument,Brickellia eupatorioides,false boneset,Asteraceae
GWCA,George Washington Carver National Monument,Carduus nutans,"chardon penche, musk thistle, nodding plumeless thistle, nodding plumeless-thistle, nodding thistle, plumeless thistle",Asteraceae
GWCA,George Washington Carver National Monument,Chrysopsis pilosa,soft goldenaster,Asteraceae
GWCA,George Washington Carver National Monument,Cirsium altissimum,"roadside thistle, tall thistle",Asteraceae
GWCA,George Washington Carver National Monument,Cirsium discolor,field thistle,Asteraceae
GWCA,George Washington Carver National Monument,Cirsium undulatum,"gray thistle, wavyleaf thistle, wavy-leaf thistle",Asteraceae
GWCA,George Washington Carver National Monument,Cirsium vulgare,"bull thistle, common thistle, spear thistle",Asteraceae
GWCA,George Washington Carver National Monument,Conoclinium coelestinum,blue mistflower,Asteraceae
GWCA,George Washington Carver National Monument,Conyza canadensis,"Canada horseweed, Canadian horseweed, horseweed, horseweed fleabane, mares tail, marestail",Asteraceae
GWCA,George Washington Carver National Monument,Coreopsis grandiflora,"bigflower coreopsis, largeflower tickseed",Asteraceae
GWCA,George Washington Carver National Monument,Coreopsis tripteris,"Atlantic coreopsis, tall tickseed",Asteraceae
GWCA,George Washington Carver National Monument,Echinacea pallida,"pale echinacea, pale purple coneflower, purple coneflower",Asteraceae
GWCA,George Washington Carver National Monument,Echinacea purpurea,"eastern purple coneflower, purple coneflower",Asteraceae
GWCA,George Washington Carver National Monument,Eclipta prostrata,"eclipta, false daisy, yerba de tago, yerba de tajo",Asteraceae
GWCA,George Washington Carver National Monument,Elephantopus carolinianus,"Carolina elephantsfoot, leafy elephantfoot",Asteraceae
GWCA,George Washington Carver National Monument,Erechtites hieracifolia,"American burnweed, American burnweed",Asteraceae
GWCA,George Washington Carver National Monument,Erigeron annuus,"annual fleabane, eastern daisy fleabane",Asteraceae
GWCA,George Washington Carver National Monument,Erigeron philadelphicus,"Philadelphia daisy, Philadelphia fleabane",Asteraceae
GWCA,George Washington Carver National Monument,Erigeron strigosus,"daisy fleabane, prairie fleabane, rough fleabane",Asteraceae
GWCA,George Washington Carver National Monument,Eupatorium altissimum,white snakeroot,Asteraceae
GWCA,George Washington Carver National Monument,Eupatorium coelestinum,blue mistflower,Asteraceae
GWCA,George Washington Carver National Monument,Eupatorium rugosum,"richweed, snakeroot, white snakeroot",Asteraceae
GWCA,George Washington Carver National Monument,Eupatorium serotinum,"late eupatorium, lateflowering thoroughwort",Asteraceae
GWCA,George Washington Carver National Monument,Galinsoga quadriradiata,shaggy soldier,Asteraceae
GWCA,George Washington Carver National Monument,Gamochaeta purpurea,"catfoot, chafe weed, everlasting, purple cudweed, rabbit tobacco, spoonleaf purple everlasting",Asteraceae
GWCA,George Washington Carver National Monument,Gnaphalium obtusifolium,,Asteraceae
GWCA,George Washington Carver National Monument,Helenium amarum,yellowdicks,Asteraceae
GWCA,George Washington Carver National Monument,Helenium autumnale,common sneezeweed,Asteraceae
GWCA,George Washington Carver National Monument,Helenium flexuosum,purplehead sneezeweed,Asteraceae
GWCA,George Washington Carver National Monument,Helianthus grosseserratus,"sawtooth sunflower, saw-tooth sunflower",Asteraceae
GWCA,George Washington Carver National Monument,Helianthus hirsutus,hairy sunflower,Asteraceae
GWCA,George Washington Carver National Monument,Helianthus maximiliani,Maximilian sunflower,Asteraceae
GWCA,George Washington Carver National Monument,Helianthus mollis,ashy sunflower,Asteraceae
GWCA,George Washington Carver National Monument,Helianthus tuberosus,"girasole, Jerusalem artichoke, Jerusalem sunflower, Jerusalem-artichoke",Asteraceae
GWCA,George Washington Carver National Monument,Heliopsis helianthoides,"heliopsis, smooth oxeye, smooth oxeye",Asteraceae
GWCA,George Washington Carver National Monument,Hieracium longipilum,"hairy hawkweed, longbeard hawkweed",Asteraceae
GWCA,George Washington Carver National Monument,Iva annua,"annual marsh elder, annual marshelder, annual marsh-elder, seacoast sumpweed",Asteraceae
GWCA,George Washington Carver National Monument,Krigia caespitosa,weedy dwarfdandelion,Asteraceae
GWCA,George Washington Carver National Monument,Krigia dandelion,"potato dwarfdandelion, tuber dandelion, tuber dwarfdandelion",Asteraceae
GWCA,George Washington Carver National Monument,Krigia virginica,Virginia dwarfdandelion,Asteraceae
GWCA,George Washington Carver National Monument,Lactuca canadensis,"Canada lettuce, Florida blue lettuce, wild lettuce",Asteraceae
GWCA,George Washington Carver National Monument,Lactuca floridana,"Florida lettuce, woodland lettuce",Asteraceae
GWCA,George Washington Carver National Monument,Lactuca saligna,"willowleaf lettuce, willow-leaf lettuce",Asteraceae
GWCA,George Washington Carver National Monument,Lactuca serriola,"China lettuce, prickly lettuce, wild lettuce",Asteraceae
GWCA,George Washington Carver National Monument,Leucanthemum vulgare,"oxeye daisy, ox-eye daisy, marguerite, oxeye daisy, ox-eye daisy",Asteraceae
GWCA,George Washington Carver National Monument,Liatris pycnostachya,"cattail gayfeather, prairie blazing star",Asteraceae
GWCA,George Washington Carver National Monument,Matricaria discoidea,"disc mayweed, pineappleweed",Asteraceae
GWCA,George Washington Carver National Monument,Pyrrhopappus carolinianus,"Carolina desert chicory, Carolina desert-chicory, Carolina false dandelion, Carolina false-dandelion",Asteraceae
GWCA,George Washington Carver National Monument,Ratibida pinnata,"grayhead prairieconeflower, pinnate prairie coneflower",Asteraceae
GWCA,George Washington Carver National Monument,Rudbeckia hirta,"blackeyed Susan, black-eyed Susan",Asteraceae
GWCA,George Washington Carver National Monument,Rudbeckia subtomentosa,sweet coneflower,Asteraceae
GWCA,George Washington Carver National Monument,Rudbeckia triloba,browneyed Susan,Asteraceae
GWCA,George Washington Carver National Monument,Senecio obovatus,"round-leaf groundsel, roundleaf ragwort",Asteraceae
GWCA,George Washington Carver National Monument,Silphium integrifolium,wholeleaf rosinweed,Asteraceae
GWCA,George Washington Carver National Monument,Silphium laciniatum,compassplant,Asteraceae
GWCA,George Washington Carver National Monument,Silphium perfoliatum,cup plant,Asteraceae
GWCA,George Washington Carver National Monument,Solidago altissima,"Canada goldenrod, Canadian goldenrod",Asteraceae
GWCA,George Washington Carver National Monument,Solidago canadensis,"Canada goldenrod, Canadian goldenrod",Asteraceae
GWCA,George Washington Carver National Monument,Solidago gigantea,giant goldenrod,Asteraceae
GWCA,George Washington Carver National Monument,Solidago hispida,hairy goldenrod,Asteraceae
GWCA,George Washington Carver National Monument,Solidago missouriensis,"Missouri goldenrod, prairie goldenrod, Tolmie's goldenrod",Asteraceae
GWCA,George Washington Carver National Monument,Solidago nemoralis var. nemoralis,"dyersweed goldenrod, gray goldenrod",Asteraceae
GWCA,George Washington Carver National Monument,Solidago radula,"rough goldenrod, western rough goldenrod",Asteraceae
GWCA,George Washington Carver National Monument,Taraxacum officinale,"common dandelion, lesser hawkbit, wandering dandelion",Asteraceae
GWCA,George Washington Carver National Monument,Tragopogon dubius,"common salsify, goat's beard, goatsbeard, meadow goat's-beard, salsifis majeur, salsify, western goat's beard, western salsify, wild oysterplant, yellow goat's beard, yellow salsify",Asteraceae
GWCA,George Washington Carver National Monument,Verbesina alternifolia,wingstem,Asteraceae
GWCA,George Washington Carver National Monument,Verbesina helianthoides,"gravelweed, gravelweed crownbeard",Asteraceae
GWCA,George Washington Carver National Monument,Verbesina virginica,"maritime groundcherry, white crownbeard",Asteraceae
GWCA,George Washington Carver National Monument,Vernonia arkansana,Arkansas ironweed,Asteraceae
GWCA,George Washington Carver National Monument,Vernonia baldwinii,"Baldwin's ironweed, interior ironweed, ironweed, western ironweed",Asteraceae
GWCA,George Washington Carver National Monument,Vernonia missurica,Missouri ironweed,Asteraceae
GWCA,George Washington Carver National Monument,Xanthium strumarium,"Canada cocklebur, Canada cockleburr, cocklebur, common cocklebur, rough cocklebur, rough cockleburr, cocklebur, common cocklebur, rough cocklebur, rough cockleburr, common cocklebur",Asteraceae
GWCA,George Washington Carver National Monument,Lobelia cardinalis,cardinalflower,Campanulaceae
GWCA,George Washington Carver National Monument,Lobelia inflata,"Indian tobacco, Indian-tobacco",Campanulaceae
GWCA,George Washington Carver National Monument,Lobelia siphilitica,great blue lobelia,Campanulaceae
GWCA,George Washington Carver National Monument,Lobelia spicata,"palespike lobelia, pale-spike lobelia, pale-spiked lobelia",Campanulaceae
GWCA,George Washington Carver National Monument,Triodanis biflora,small Venus' looking-glass,Campanulaceae
GWCA,George Washington Carver National Monument,Triodanis perfoliata,"clasping bellwort, clasping Venus' lookingglass, clasping Venus' looking-glass, clasping-leaf Venus' looking-glass, common Venus' lookingglass, roundleaved triodanis",Campanulaceae
GWCA,George Washington Carver National Monument,Buglossoides arvensis,"corn gromwell, corn-gromwell, field gromwell",Boraginaceae
GWCA,George Washington Carver National Monument,Hackelia virginiana,"beggar's-lice, sticktight, virginia stickseed",Boraginaceae
GWCA,George Washington Carver National Monument,Myosotis verna,"largeseed forget-me-not, southern forget-me-not",Boraginaceae
GWCA,George Washington Carver National Monument,Barbarea vulgaris,"garden yellow rocket, garden yellowrocket, winter cress, yellow rocket",Brassicaceae
GWCA,George Washington Carver National Monument,Capsella bursa-pastoris,"shepherdspurse, shepherd's-purse",Brassicaceae
GWCA,George Washington Carver National Monument,Cardamine parviflora var. arenicola,sand bittercress,Brassicaceae
GWCA,George Washington Carver National Monument,Draba brachycarpa,"shortfruited draba, shortpod draba, short-pod whitlowgrass",Brassicaceae
GWCA,George Washington Carver National Monument,Lepidium campestre,"cream-anther field pepperwort, field pepperweed",Brassicaceae
GWCA,George Washington Carver National Monument,Lepidium densiflorum,"common peppergrass, common pepperweed, miner's pepperwort",Brassicaceae
GWCA,George Washington Carver National Monument,Lepidium virginicum,"poorman's-pepperwort, Virginia pepperweed",Brassicaceae
GWCA,George Washington Carver National Monument,Rorippa nasturtium-aquaticum,watercress,Brassicaceae
GWCA,George Washington Carver National Monument,Rorippa palustris ssp. glabra,,Brassicaceae
GWCA,George Washington Carver National Monument,Rorippa sessiliflora,stalkless yellowcress,Brassicaceae
GWCA,George Washington Carver National Monument,Sibara virginica,"Virginia sibara, Virginia winged rockcress",Brassicaceae
GWCA,George Washington Carver National Monument,Amaranthus albus,"pigweed, pigweed amaranth, prostrate pigweed, tumble pigweed, tumbleweed, white pigweed",Amaranthaceae
GWCA,George Washington Carver National Monument,Amaranthus hybridus,"green pigweed, slim amaranth, smooth amaranth, smooth pigweed",Amaranthaceae
GWCA,George Washington Carver National Monument,Amaranthus retroflexus,"careless weed, redroot amaranth, red-root amaranth, redroot pigweed, rough pigweed",Amaranthaceae
GWCA,George Washington Carver National Monument,Amaranthus rudis,"common waterhemp, tall amaranth",Amaranthaceae
GWCA,George Washington Carver National Monument,Amaranthus spinosus,"pigweed, spiny amaranth",Amaranthaceae
GWCA,George Washington Carver National Monument,Chenopodium album,"common lambsquarters, lambsquarters, lambsquarters goosefoot, white goosefoot",Amaranthaceae
GWCA,George Washington Carver National Monument,Chenopodium ambrosioides,Mexican tea,Amaranthaceae
GWCA,George Washington Carver National Monument,Chenopodium berlandieri,"netseed lambsquarters, pigseed goosefoot, pitseed goosefoot, pit-seed goosefoot",Amaranthaceae
GWCA,George Washington Carver National Monument,Chenopodium standleyanum,Standley's goosefoot,Amaranthaceae
GWCA,George Washington Carver National Monument,Arenaria serpyllifolia,thymeleaf sandwort,Caryophyllaceae
GWCA,George Washington Carver National Monument,Cerastium brachypetalum,gray chickweed,Caryophyllaceae
GWCA,George Washington Carver National Monument,Cerastium brachypodum,"bractpod chickweed, mouse-ear chickweed, shortstalk chickweed, short-stalk mouse-ear chickweed",Caryophyllaceae
GWCA,George Washington Carver National Monument,Cerastium glomeratum,sticky chickweed,Caryophyllaceae
GWCA,George Washington Carver National Monument,Dianthus armeria,Deptford pink,Caryophyllaceae
GWCA,George Washington Carver National Monument,Holosteum umbellatum,jagged chickweed,Caryophyllaceae
GWCA,George Washington Carver National Monument,Saponaria officinalis,"bouncing bet, bouncingbet, bouncingbet soapweed, soapwort, sweet Betty",Caryophyllaceae
GWCA,George Washington Carver National Monument,Silene regia,royal catchfly,Caryophyllaceae
GWCA,George Washington Carver National Monument,Silene stellata,"whorled catchfly, widowsfrill",Caryophyllaceae
GWCA,George Washington Carver National Monument,Stellaria media,common chickweed,Caryophyllaceae
GWCA,George Washington Carver National Monument,Mollugo verticillata,"carpetweed, carpet-weed, green carpetweed, green carpet-weed, Indian chickweed",Molluginaceae
GWCA,George Washington Carver National Monument,Claytonia virginica,Virginia springbeauty,Montiaceae
GWCA,George Washington Carver National Monument,Mirabilis albida,"mountain four-o'clock, white four o'clock, white four-o'clock",Nyctaginaceae
GWCA,George Washington Carver National Monument,Mirabilis nyctaginea,"heartleaf four o'clock, heart-leaf four-o'clock, heartleaf four-o'clock, heart-leaved four o'clock, wild four-o'clock",Nyctaginaceae
GWCA,George Washington Carver National Monument,Phytolacca americana,American pokeweed,Phytolaccaceae
GWCA,George Washington Carver National Monument,Persicaria hydropiperoides,swamp smartweed,Polygonaceae
GWCA,George Washington Carver National Monument,Polygonum aviculare,"prostrate knotweed, yard knotweed",Polygonaceae
GWCA,George Washington Carver National Monument,Polygonum bicorne,,Polygonaceae
GWCA,George Washington Carver National Monument,Polygonum convolvulus,"black bindweed, wild buckwheat",Polygonaceae
GWCA,George Washington Carver National Monument,Polygonum hydropiper,"annual smartweed, marshpepper knotweed, mild water-pepper",Polygonaceae
GWCA,George Washington Carver National Monument,Polygonum hydropiperoides,swamp smartweed,Polygonaceae
GWCA,George Washington Carver National Monument,Polygonum pensylvanicum,"Pennsylvania knotweed, Pennsylvania smartweed, pinkweed, pinweed",Polygonaceae
GWCA,George Washington Carver National Monument,Polygonum persicaria,"ladysthumb, lady's-thumb, ladysthumb smartweed, spotted knotweed, spotted ladysthumb, spotted smartweed",Polygonaceae
GWCA,George Washington Carver National Monument,Polygonum punctatum,dotted smartweed,Polygonaceae
GWCA,George Washington Carver National Monument,Polygonum ramosissimum,"bushy knotweed, tall knotweed, yellow knotweed, yellow-flower knotweed",Polygonaceae
GWCA,George Washington Carver National Monument,Polygonum scandens,"climbing false buckwheat, climbing knotweed",Polygonaceae
GWCA,George Washington Carver National Monument,Polygonum virginianum,"jumpseed, Virginia smartweed",Polygonaceae
GWCA,George Washington Carver National Monument,Rumex acetosella,"common sheep sorrel, field sorrel, red sorrel, sheep sorrel",Polygonaceae
GWCA,George Washington Carver National Monument,Rumex altissimus,"pale dock, smooth dock",Polygonaceae
GWCA,George Washington Carver National Monument,Rumex crispus,"curly dock, narrowleaf dock, sour dock, yellow dock",Polygonaceae
GWCA,George Washington Carver National Monument,Rumex obtusifolius,"bitter dock, bluntleaf dock",Polygonaceae
GWCA,George Washington Carver National Monument,Celastrus scandens,"American bittersweet, staffvine, waxwork",Celastraceae
GWCA,George Washington Carver National Monument,Euonymus atropurpureus,"eastern wahoo, eastern wahoo, wahoo",Celastraceae
GWCA,George Washington Carver National Monument,Euonymus fortunei,"climbing euonymus, winter creeper",Celastraceae
GWCA,George Washington Carver National Monument,Ceratophyllum demersum,"common hornwort, coon's tail, coon's-tail, coontail, hornwort",Ceratophyllaceae
GWCA,George Washington Carver National Monument,Commelina caroliniana,Carolina dayflower,Commelinaceae
GWCA,George Washington Carver National Monument,Commelina communis,"Asiatic dayflower, common dayflower",Commelinaceae
GWCA,George Washington Carver National Monument,Commelina diffusa,climbing dayflower,Commelinaceae
GWCA,George Washington Carver National Monument,Commelina erecta,"erect dayflower, whitemouth dayflower",Commelinaceae
GWCA,George Washington Carver National Monument,Tradescantia ohiensis,"bluejacket, Ohio spiderwort",Commelinaceae
GWCA,George Washington Carver National Monument,Cornus amomum ssp. obliqua,silky dogwood,Cornaceae
GWCA,George Washington Carver National Monument,Cornus drummondii,roughleaf dogwood,Cornaceae
GWCA,George Washington Carver National Monument,Cornus florida,flowering dogwood,Cornaceae
GWCA,George Washington Carver National Monument,Philadelphus coronarius,sweet mock orange,Hydrangeaceae
GWCA,George Washington Carver National Monument,Nyssa sylvatica,"black gum, black tupelo, blackgum",Nyssaceae
GWCA,George Washington Carver National Monument,Sambucus canadensis,American elder,Adoxaceae
GWCA,George Washington Carver National Monument,Viburnum prunifolium,blackhaw,Adoxaceae
GWCA,George Washington Carver National Monument,Viburnum rufidulum,"rusty blackhaw, rusty viburnum",Adoxaceae
